 Uri sujet ; label français ; relation ; WordNet; Uri objet ; label français ; Validation Catherine; Wikipedia; NCBI; note
http://aims.fao.org/aos/agrovoc/c_13199 ; Pennisetum glaucum, Pennisetum spicatum, Pennisetum americanum, Mil à chandelle (plante), Pennisetum typhoides, Pennisetum typhoideum, Mil d'égypte, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_5674; Pennisetum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_7248 ; Sorghum halepense, Sorgho d'alep, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_7244; Sorghum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_3260 ; Gigantochloa apus, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_3259; Gigantochloa, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_33583 ; Aegilops cylindrica, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_148; Aegilops, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_5610 ; Paspalum dilatatum, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_5608; Paspalum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_8504 ; Zea mays, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_27440; Zea, Euchlaena, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_6728 ; Saccharum sinense, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_6725; Saccharum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_24765 ; Imperata cylindrica, Imperata arundinacea, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_11715; Imperata, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_26482 ; Elymus repens, Chiendent rampant, Agropyron repens, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_2539; Elymus, Elytrigia, Aneurolepidium, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_32200 ; Paspalum fasciculatum, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_5608; Paspalum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_2870 ; Festuca ovina, Fétuque ovine, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_2868; Festuca, Fétuque, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_1570 ; Chloris gayana, Herbe de rhodes, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_1569; Chloris, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_24343 ; Hordeum jubatum, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_3660; Hordeum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_33699 ; Erianthus arundinaceus, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_33698; Erianthus, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_26419 ; Brachiaria ruziziensis, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_1042; Brachiaria, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_26478 ; Distichlis stricta, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_26476; Distichlis, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_7952 ; Triticum boeoticum, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_7950; Triticum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_7955 ; Triticum durum, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_7950; Triticum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_2633 ; Eragrostis curvula, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_2632; Eragrostis, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_7958 ; Triticum turgidum, Blé poulard, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_7950; Triticum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_33296 ; Axonopus affinis, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_744; Axonopus, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_24720 ; Zoysia japonica, Zozia du japon, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_24719; Zoysia, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_24593 ; Agrostis gigantea, Agrostide blanche, Agrostis alba gigantea, Agrostis alba, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_219; Agrostis, Agrostide, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_5536 ; Panicum coloratum, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_5534; Panicum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_37153 ; Panicum virgatum, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_5534; Panicum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_26355 ; Apera interrupta, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_26354; Apera, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_36969 ; Elymus elongatus, Agropyron elongatum, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_2539; Elymus, Elytrigia, Aneurolepidium, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_24633 ; Eremochloa ophiuroides, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_24632; Eremochloa, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_8209 ; Vetiveria zizanioides, Chiendent des indes, Andropogon muricatus, Chiendent odorant, Vétiver, Vetiveria odorata, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_8208; Vetiveria, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_36611 ; Elymus lanceolatus, Agropyron dasystachyum, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_2539; Elymus, Elytrigia, Aneurolepidium, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_26418 ; Brachiaria humidicola, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_1042; Brachiaria, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_653 ; Arundinaria amabilis, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_652; Arundinaria, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_4424 ; Lolium multiflorum, Lolium italicum, Ray-grass d'italie, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_4423; Lolium, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_6038 ; Poa pratensis, Pâturin des prés, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_6035; Poa, Pâturin, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_36616 ; Digitaria eriantha, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_2278; Digitaria, Fonio (digitaria), ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_8524 ; Zizania aquatica, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_8523; Zizania, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_6919 ; Secale céréale, Méteil, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_6918; Secale, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_5613 ; Paspalum scrobiculatum, Herbe à épée, Paspalum commersonii, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_5608; Paspalum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_36968 ; Elymus trachycaulus, Agropyron trachycaulum, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_2539; Elymus, Elytrigia, Aneurolepidium, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_7711 ; Themeda triandra, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_7710; Themeda, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_24607 ; Bromus tectorum, Brome des toits, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_1107; Bromus, Brome (plante), ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_7942 ; Tripsacum laxum, Tripsacum fasciculatum, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_7940; Tripsacum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_5675 ; Pennisetum clandestinum, Kikuyu, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_5674; Pennisetum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_26356 ; Apera spica venti, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_26354; Apera, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_33383 ; Miscanthus sinensis, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_26574; Miscanthus, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_805 ; Bambusa vulgaris, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_803; Bambusa, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_7954 ; Triticum dicoccum, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_7950; Triticum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_4728 ; Melocanna baccifera, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_4727; Melocanna, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_4211 ; Lasiurus hirsutus, Elyonurus hirsutus, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_4210; Lasiurus, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_6037 ; Poa palustris, Poa fertilis, Poa serotina, Pâturin des marais, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_6035; Poa, Pâturin, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_37622 ; Sorghastrum nutans, Andropogon nutans, Sorghum nutans, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_7243; Sorghastrum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_2635 ; Eragrostis tef, Eragrostis abyssinica, Tef, Teff, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_2632; Eragrostis, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_37110 ; Agrostis castellana, Agrostide de castille, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_219; Agrostis, Agrostide, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_6726 ; Saccharum barberi, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_6725; Saccharum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_36597 ; Phalaris aquatica, Phalaris tuberosa, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_5759; Phalaris, Alpiste, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_24679 ; Poa annua, Pâturin annuel, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_6035; Poa, Pâturin, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_2869 ; Festuca arundinacea, Fétuque roseau, Fétuque élevée, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_2868; Festuca, Fétuque, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_10527 ; Echinochloa crus galli, Echinochloa glabrescens, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_2452; Echinochloa, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_2872 ; Festuca rubra, Fétuque rouge, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_2868; Festuca, Fétuque, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_2280 ; Digitaria exilis, Fonio (digitaria exilis), ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_2278; Digitaria, Fonio (digitaria), ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_3407 ; Guadua angustifolia, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_33068; Guadua, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_2871 ; Festuca pratensis, Fétuque des près, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_2868; Festuca, Fétuque, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_7417 ; Stipa comata, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_7416; Stipa, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_35540 ; Cymbopogon citratus, Lemon grass, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_2063; Cymbopogon, Herbe de malabar, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_2281 ; Digitaria scalarum, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_2278; Digitaria, Fonio (digitaria), ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_1045 ; Brachiaria mutica, Panicum muticum, Herbe de para, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_1042; Brachiaria, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_34649 ; Schizachyrium scoparium, Andropogon scoparius, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_34648; Schizachyrium, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_36593 ; Lolium rigidum, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_4423; Lolium, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_6727 ; Saccharum officinarum, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_6725; Saccharum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_4724 ; Melinis minutiflora, Herbe de mélasse, Mélinisse à petites fleurs, Herbe à miel, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_4723; Melinis, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_2634 ; Eragrostis superba, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_2632; Eragrostis, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_1109 ; Bromus unioloides, Bromus catharticus, Brome cathartique, Brome de schrader, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_1107; Bromus, Brome (plante), ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_7941 ; Tripsacum dactyloides, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_7940; Tripsacum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_5540 ; Panicum repens, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_5534; Panicum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_16011 ; Phalaris arundinacea, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_5759; Phalaris, Alpiste, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_6039 ; Poa trivialis, Pâturin commun, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_6035; Poa, Pâturin, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_3757 ; Hyparrhenia rufa, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_3756; Hyparrhenia, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_745 ; Axonopus compressus, Herbe gazon (antilles), Herbe pelouse (antilles), Herbe de la louisiane, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_744; Axonopus, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_33610 ; Andropogon virginicus, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_408; Andropogon, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_3960 ; Ischaemum indicum, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_3959; Ischaemum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_33588 ; Aegilops ventricosa, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_148; Aegilops, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_409 ; Andropogon gayanus, Gamba, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_408; Andropogon, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_5614 ; Paspalum vaginatum, Herbe savane, Herbe rampante, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_5608; Paspalum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_3584 ; Heteropogon contortus, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_3583; Heteropogon, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_4425 ; Lolium perenne, Ray-grass anglais, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_4423; Lolium, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_1025 ; Bothriochloa insculpta, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_1024; Bothriochloa, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_1429 ; Cenchrus setigerus, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_1427; Cenchrus, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_33608 ; Andropogon gerardii, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_408; Andropogon, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_33582 ; Aegilops crassa, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_148; Aegilops, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_24592 ; Agrostis capillaris, Agrostis tenuis, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_219; Agrostis, Agrostide, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_746 ; Axonopus scoparius, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_744; Axonopus, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_5612 ; Paspalum plicatulum, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_5608; Paspalum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_2181 ; Dendrocalamus strictus, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_2180; Dendrocalamus, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_5677 ; Pennisetum purpureum, Herbe à éléphant, King grass, Napier, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_5674; Pennisetum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_32203 ; Paspalum urvillei, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_5608; Paspalum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_2454 ; Echinochloa frumentacea, Panicum frumentaceum, Pied de coq, Panisse, Panicum crus galli, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_2452; Echinochloa, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_36967 ; Elymus spicatus, Agropyron spicatum, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_2539; Elymus, Elytrigia, Aneurolepidium, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_7418 ; Stipa tenacissima, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_7416; Stipa, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_35533 ; Bothriochloa ischaemum, Andropogon ischaemum, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_1024; Bothriochloa, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_1736 ; Coix lachryma jobi, Larme de job, Larmille, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_1735; Coix, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_2279 ; Digitaria decumbens, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_2278; Digitaria, Fonio (digitaria), ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_35551 ; Hordeum chilense, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_3660; Hordeum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_33586 ; Aegilops umbellulata, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_148; Aegilops, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_35176 ; Rottboellia cochinchinensis, Rottboellia exaltata, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_6668; Rottboellia, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_33585 ; Aegilops squarrosa, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_148; Aegilops, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_2101 ; Dactylis glomerata, Dactyle, Dactyle pelotonné, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_2100; Dactylis, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_1428 ; Cenchrus ciliaris, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_1427; Cenchrus, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_5481 ; Oxytenanthera abyssinica, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_5480; Oxytenanthera, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_5538 ; Panicum miliaceum, Millet à grappe, Millet commun, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_5534; Panicum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_36407 ; Elymus smithii, Agropyron smithii, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_2539; Elymus, Elytrigia, Aneurolepidium, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_3961 ; Iseilema, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_3354; Poaceae, Sporobolaceae, Eragrosteae, Avenaceae, Bambusaceae, Hordeaceae, Gramineae, Arundinellaceae, Phalaridaceae, Maydaceae, Melinideae, Chloridaceae, Poeae, Tripsaceae, Oryzaceae, Zizanieae, Agrostidaceae, Stipaceae, Lepturaceae, Arundinaceae, Festucaceae, Eragrostidaceae, Panicaceae, Andropogonaceae, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_3662 ; Hordeum vulgare, Hordeum hexastichum, Hordeum distichum, Hordeum sativum, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_3660; Hordeum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_7957 ; Triticum spelta, Épeautre, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_7950; Triticum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_5537 ; Panicum maximum, Grand mil, Herbe de guinée, Mil de guinée, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_5534; Panicum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_5535 ; Panicum antidotale, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_5534; Panicum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_35555 ; Leymus chinensis, Aneurolepidium chinense, Elymus chinensis, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_35554; Leymus, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_24342 ; Hordeum geniculatum, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_3660; Hordeum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_7003 ; Setaria sphacelata, Setaria anceps, ; subClassOf ; Not validated; http://aims.fao.org/aos/agrovoc/c_6999; Setaria (graminée), ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_2069 ; Cynodon dactylon, Herbe des bermudes, Grand chiendent, Cynodon polevansii, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_2067; Cynodon, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_7002 ; Setaria italica, Millet des oiseaux, Chaetochloa italica, Panicum hispanicum, Millet d'Italie, Moha de Hongrie, Panicum italicum, ; subClassOf ; Not validated; http://aims.fao.org/aos/agrovoc/c_6999; Setaria (graminée), ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_7953 ; Triticum dicoccoides, Amidonnier sauvage, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_7950; Triticum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_32202 ; Paspalum virgatum, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_5608; Paspalum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_37151 ; Zizania palustris, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_8523; Zizania, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_5609 ; Paspalum conjugatum, Herbe créole, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_5608; Paspalum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_27424 ; Zea perennis, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_27440; Zea, Euchlaena, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_33587 ; Aegilops variabilis, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_148; Aegilops, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_5611 ; Paspalum notatum, Herbe de bahia, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_5608; Paspalum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_33921 ; Aegilops longissima, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_148; Aegilops, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_2979 ; Riz inondé, Riz de submersion profonde, Riz de bas fond, Riz submergé, ; subClassOf ; Not validated; http://aims.fao.org/aos/agrovoc/c_34362; Riz aquatique, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_803 ; Bambusa, ; subClassOf ; Not validated; http://aims.fao.org/aos/agrovoc/c_3354; Poaceae, Sporobolaceae, Eragrosteae, Avenaceae, Bambusaceae, Hordeaceae, Gramineae, Arundinellaceae, Phalaridaceae, Maydaceae, Melinideae, Chloridaceae, Poeae, Tripsaceae, Oryzaceae, Zizanieae, Agrostidaceae, Stipaceae, Lepturaceae, Arundinaceae, Festucaceae, Eragrostidaceae, Panicaceae, Andropogonaceae, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_15724 ; Riz irrigué, ; subClassOf ; Not validated; http://aims.fao.org/aos/agrovoc/c_34362; Riz aquatique, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_16340 ; Sudax, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_7244; Sorghum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_7337 ; Blé de printemps, ; subClassOf ; Not validated; http://aims.fao.org/aos/agrovoc/c_7950; Triticum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_8412 ; Blé d'hiver, ; subClassOf ; Not validated; http://aims.fao.org/aos/agrovoc/c_7950; Triticum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_33280 ; Agropyron desertorum, Triticum desertorum, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_213; Agropyron, Roegneria, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_214 ; Agropyron cristatum, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_213; Agropyron, Roegneria, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_37128 ; Holcus lanatus, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_15984; Holcus, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_1324032342732 ; Dendrocalamus brandisii, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_2180; Dendrocalamus, ; ; ; ; 
